Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
korsa pernyataan moeldoko bukti istana takut dengan kebangkitan umat islam,0,0,0,0,0,0,0,0,0,0,0,0,kebersamaan pernyataan moeldoko bukti istana takut dengan kebangkitan umat islam
cowo yang jago drasex mana sini ngentot sama adek luvian,0,1,0,0,0,0,0,0,0,0,0,0,cowok yang jago drasex mana sini sama adik luvian
kroasia itu kapir tauuu ngapain blajar sm kapir udh lupa sm kapling sorga,1,1,0,1,1,0,0,0,0,0,1,0,kroasia itu kafir tau apa belajar sama kafir sudah lupa sama kapling sorga
loh bukan nya mentri suharto ada yg homo,1,1,1,0,0,0,0,1,0,1,0,0,lah bukan nya menteri soeharto ada yang
gue tau loh bukan yang dulu yang masih culun dan cemen semua orang pasti akan berubah perlahan entah itu baik buruk,0,0,0,0,0,0,0,0,0,0,0,0,gue tau lah bukan yang dulu yang masih dan takut semua orang pasti akan berubah perlahan entah itu baik buruk
pada perang salib dulu itu kerajaan di afrika terbagi dua yakni babilonia pemeluk kristen dan tobaco pemeluk islam,0,0,0,0,0,0,0,0,0,0,0,0,pada perang salib dulu itu kerajaan di afrika terbagi dua yakni babilonia pemeluk kristen dan tobaco pemeluk islam
kejar setorang memang cukup bangsad mana rupiah turun,1,1,1,0,0,0,0,0,1,1,0,0,kejar setoran memang cukup bangsat mana rupiah turun
moga ini ada tindak lanjutnya pelaporan terhadap penista agama ade armando akan dilakukan langsung oleh ketua umum fpi kh shobri lubis ke bareskrim mabes polri gambir jakarta pusat pada selasa pukul wib,1,0,1,0,1,0,0,0,0,1,0,0,semoga ini ada tindak lanjutnya pelaporan terhadap penista agama adek armando akan dilakukan langsung oleh ketua umum front pembela islam kh shobri lubis ke badan reserse kriminal markas besar kepolisian republik indonesia gambir jakarta pusat pada selasa pukul waktu indonesia bagian barat
bangke hajar,1,1,1,0,0,0,0,0,1,0,0,1,bangkai hajar
mati klo kebanyakan minum,1,0,0,1,0,0,0,0,1,0,1,0,mati kalau kebanyakan minum
url ahok tng mrka trus was was hdpnya,1,0,1,0,0,0,0,0,1,1,0,0,uniform resource locator ahok tng mereka terus was was hidupnya
itu baru di sul teng ini ekses akibat tersandera hutang china,1,0,1,0,0,0,0,0,1,1,0,0,itu baru di sul teng ini ekses akibat tersandera hutang cina
pride yunani hyper keangkuhan harga diri kesombongan juga dengan sebutan hubris vanity harga diri yang tinggi dapat merubah manusia sombong kesombongan membuat manusia terkutuk dimata tuhan dan dapat membuat manusia mencintai dirinya sendiri,0,0,0,0,0,0,0,0,0,0,0,0,pride yunani hyper keangkuhan harga diri kesombongan juga dengan sebutan hubris vanity harga diri yang tinggi dapat mengubah manusia sombong kesombongan membuat manusia dimata tuhan dan dapat membuat manusia mencintai dirinya sendiri
aku bertanya tujuan pada hati yg menjawab hati tak tenang bertanya pada logika sedih cari jawaban dalam wasiat yg beliau tinggalkan aku mulai menjadi terasing dan asing di mata manusia apa duhai diri ada,0,0,0,0,0,0,0,0,0,0,0,0,aku bertanya tujuan pada hati yang menjawab hati tak tenang bertanya pada logika sedih cari jawaban dalam wasiat yang beliau tinggalkan aku mulai menjadi terasing dan di mata manusia apa duhai diri ada
tak hanya kurang bertaji nya kpk era ini tapi era ini juga komitmen dlm pemberantasan korupsi tdk spt di era pak sby,1,0,0,1,0,0,0,0,1,0,1,0,tak hanya kurang bertaji nya komisi pemberantasan korupsi era ini tapi era ini juga komitmen dalam pemberantasan korupsi tidak surat pemberitahuan tahunan di era pak susilo bambang yudhoyono
admin tolol di partai tolol tolol untuk orang tolol,1,1,0,1,0,0,0,0,1,0,1,0,admin di partai untuk orang
ayu ting ting goyang hot dekat raffi ahmad nagita slavina kampungan norak url,0,1,0,0,0,0,0,0,0,0,0,0,ayu ting ting goyang hot dekat raffi ahmad nagita slavina norak uniform resource locator
video ttg tka dibuat oleh malaysia tapi mengutip pernyataan saya di,0,0,0,0,0,0,0,0,0,0,0,0,video tentang tenaga kerja asing dibuat oleh malaysia tapi mengutip pernyataan saya di
ppp jangan buru buru tolak wacana pilkada lewat dprd,0,0,0,0,0,0,0,0,0,0,0,0,ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah
random pagi ada bapak nyamperin ke meja kerja trus nanya pake bedak apa sih biar mukanya bersih istri saya butek soalnya ku jawab pake air wudhu tapi ku kristen,0,0,0,0,0,0,0,0,0,0,0,0,random pagi ada bapak menyamper ke meja kerja terus bertanya pakai bedak apa sih biar mukanya bersih istri saya butek soalnya ku jawab pakai air wudhu tapi ku kristen
ko gua kampret,0,1,0,0,0,0,0,0,0,0,0,0,kok gue
memek lonte pengen disodok kontol gede,0,1,0,0,0,0,0,0,0,0,0,0,ingin disodok gede
jokowi aja yg mundur tutup url,1,0,1,0,0,0,0,0,1,1,0,0,jokowi saja yang mundur tutup uniform resource locator
ngomong opo itu mulut kok seperti banci beli kaca dulu lihat dirimu broo,1,1,1,0,0,0,0,1,0,1,0,0,berbicara apa itu mulut kok seperti beli kaca dulu lihat dirimu bro
ada amin rasis amat dani ratna si paiiit si onta si lobang anus jngan takut wo wo obat penenang yh,1,1,1,0,0,0,0,0,1,1,0,0,ada amin racist amat dani ratna sih paiiit sih sih lobang anus jangan takut oi oi obat penenang ya
tunggu komando imam bejat cabul taik beer bawa ulama banj sempak,1,1,1,0,0,0,0,1,0,1,0,0,tunggu komando imam cabul tai bir bawa ulama banj sempak
kabinet berantakan belah persatuan hanya ad di rezim ini,1,0,0,1,0,0,0,0,1,0,1,0,kabinet berantakan belah persatuan hanya ada di ini
dih ngaku lebih pinter dr orang politik ngaca dulu woyy tampang loe aja k orang bego ckakakakak,1,1,1,0,0,0,1,0,0,1,0,0,ih mengakui lebih pintar dari orang politik mengaca dulu oi tampang kamu saja k orang wkwk
dengan menekan perusahaan tambang dgn target proyek yang impossible lalu dilelang murah pada antek cina ntb contoh kasus pdip mau menang dasar bajingan,1,1,0,1,0,0,0,0,1,0,1,0,dengan menekan perusahaan tambang dengan target proyek yang impossible lalu dilelang murah pada cina ntb contoh kasus partai demokrasi indonesia perjuangan mau menang dasar
ga caya sama mulut buaya mu bwang,1,1,1,0,0,0,0,0,1,1,0,0,tidak percaya sama mulut mu bawang
jika sby prabowo menyatu melawan mega jokowi maka peristiwa akan terulang dimana pdip yg incumbent dikalahkan mutlak oleh sby tp jk jkw mega sby melawan prabowo mk pilpres selesai sudah jk poros di pilpres mk salah satu lawan,0,0,0,0,0,0,0,0,0,0,0,0,jika susilo bambang yudhoyono prabowo menyatu melawan mega jokowi maka peristiwa akan terulang dimana partai demokrasi indonesia perjuangan yang incumbent dikalahkan mutlak oleh susilo bambang yudhoyono tetapi jika jokowi mega susilo bambang yudhoyono melawan prabowo mk pemilihan presiden selesai sudah jika poros di pemilihan presiden mk salah satu lawan
jangan kayak banci kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presidens melawan jokowi,1,1,1,0,0,0,0,1,0,1,0,0,jangan kayak kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presiden melawan jokowi
bebal,0,0,0,0,0,0,0,0,0,0,0,0,bebal
yang terakhir karena indonesia negara dengan populasi muslim terbesar di dunia yang mana islam saat ini merupakan musuh barat komunis karena dapat menghambat agenda dan kepentingan mereka obviously,0,0,0,0,0,0,0,0,0,0,0,0,yang terakhir karena indonesia negara dengan populasi muslim terbesar di dunia yang mana islam saat ini merupakan musuh barat karena dapat menghambat agenda dan kepentingan mereka obviously
umuh gt persib kunyuk,1,1,0,1,0,0,0,0,1,0,1,0,umuh begitu persib
buat film muslim pilih ahok mati nggak di sholatin dijamin laris,1,0,1,0,0,0,0,0,1,1,0,0,buat film muslim pilih ahok mati enggak di disalatkan dijamin laris
tapi banu banu yahudi itu tentu beda dgn banu banu kristen syriac salah satu perbedaan ad banu yahudi tetep pake eloah elohim yahwe sedangkan syriac sudah pake alah allah,0,0,0,0,0,0,0,0,0,0,0,0,tapi banu banu yahudi itu tentu beda dengan banu banu kristen suriah salah satu perbedaan ada banu yahudi tetap pakai eloah elohim yahwe sedangkan suriah sudah pakai alah allah
eh kenapa muka merah tu tak dpt cendol ke bukan la setan cuaca skrg ni panas,0,1,0,0,0,0,0,0,0,0,0,0,eh kenapa muka merah itu tak dapat cendol ke bukan lah cuaca sekarang nih panas
pemberitaan saracen diframing katak seakan tim prabowo dan anies sandi seberulnya itu media menumpahkan sakit hati katak dan cebong ehe,1,1,0,1,0,0,0,0,1,0,1,0,pemberitaan saracen diframing katak seakan tim prabowo dan anies sandi sebenarnya itu media menumpahkan sakit hati katak dan ehe
giat bhabinkamtibmas brigpol mbs sihombing pd hari ini rabu april melaks sambang desa dan tatap muka sekaligus monitoring kamtibmas menuju pilkada di desa lobusiregar i tepatnya dirumah rudi panjaitan helman siahaan dan hotman siahaan,0,0,0,0,0,0,0,0,0,0,0,0,giat bhayangkara pembina keamanan dan ketertiban masyarakat brigadir polisi manajemen berbasis sekolah sihombing pada hari ini rabu april melaksanakan sambang desa dan tatap muka sekaligus memantau keamanan dan ketertiban masyarakat menuju pilihan kepala daerah di desa lobusiregar i tepatnya di rumah rudi panjaitan helman siahaan dan hotman siahaan
syg bgt ya ngeliat perempuan kyk gini gak ada status apa tp udah nemplok sm laki laki sana sini haduh slavina blak blakan sebut ayu ting ting kampungan viva url,0,1,0,0,0,0,0,0,0,0,0,0,sayang banget ya melihat perempuan kayak begini tidak ada status apa tetapi sudah menempel sama laki laki sana sini aduh slavina blak blak sebut ayu ting ting viva uniform resource locator
jgn lupa juga kang umat katolik dan minorutas lainnya diperhatika gubernur untuk semua golongan bukan satu golongan,0,0,0,0,0,0,0,0,0,0,0,0,jangan lupa juga kang umat katolik dan minoritas lainnya diperhatikan gubernur untuk semua golongan bukan satu golongan
kan ane bukan cebong udeh dibilangin dari maren masih ngeyel maksa ane jadi cebong,1,1,1,0,0,0,0,0,1,1,0,0,kan saya bukan sudah dibilangi dari kemarin masih mengeyel memaksa saya jadi
kelemahan gerindra itu ada di orang ini prabowo turun elektabilitasnya karena congor fadlizon spt durno,1,1,1,0,0,0,0,0,1,1,0,0,kelemahan gerindra itu ada di orang ini prabowo turun elektabilitasnya karena fadli zon surat pemberitahuan tahunan durno
selamat hari kartini setiap kali selalu dirayakan lalu apa maknanya kali ini,0,0,0,0,0,0,0,0,0,0,0,0,selamat hari kartini setiap kali selalu dirayakan lalu apa maknanya kali ini
foto memang bisu tpi memiliki banyak arti yg sush diartikan sma seperti kamu susah diartikan mau putus atau lanjut,0,0,0,0,0,0,0,0,0,0,0,0,foto memang tetapi memiliki banyak arti yang susah diartikan sama seperti kamu susah diartikan mau putus atau lanjut
wakakakaka aku sudah mengalaminya tetiba muncul grub wa a n bani abd hadi a k a mbahku dan seketika aku mek kenal beberapa orang saja,0,0,0,0,0,0,0,0,0,0,0,0,wkwk aku sudah mengalaminya setibanya muncul grub wa a dan abdi hadi a k a mbahku dan seketika aku mek kenal beberapa orang saja
abam pres badar n nuqaba pling boekkk dia ni hebat dlm bidang agama x tkut nk tgur member sndiri n selalu wat lawak hambar yg pling aku ingt smpai skrg lawak dia klau org ckp jom gerak skrg dia akn gerakkn badan dia yg chubby tu,0,0,0,0,0,0,0,0,0,0,0,0,ayah pres badar dan nuqaba paling boekkk dia nih hebat dalam bidang agama x takut natural killer tegur member sendiri dan selalu buat lawak hambar yang paling aku ingat sampai sekarang lawak dia kalau orang cukup jom gerak sekarang dia akan gerakan badan dia yang chubby itu
seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allahyarham tun abdul razak ds,0,0,0,0,0,0,0,0,0,0,0,0,seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allah ya rahman tun abdul razak ds
hahaha sialaaan nih si ternyata klo lg laper presiden juga mau disikat sama doi,0,0,0,0,0,0,0,0,0,0,0,0,haha sialaaan nih sih ternyata kalau lagi lapar presiden juga mau disikat sama dia
mau menasehati kali supaya ga ugal an nih rezim eh tapi ini negeri sdh keburu ancor nah skrg saja ekonomi morat marit kacaoooooo,1,0,1,0,0,0,0,0,1,1,0,0,mau menasihati kali supaya tidak ugal an nih eh tapi ini negeri sudah keburu hancur nah sekarang saja ekonomi moral menikah kacaoooooo
aelaah silit kebeler ngapa dikasianin org makin sayang saya pak kasus sosmed gw baru sadar bbrapa hal di seitansai kemarin gw ceritain duuuhhh,0,1,0,0,0,0,0,0,0,0,0,0,alah kebelet kenapa dikasihani orang makin sayang saya pak kasus media sosial gue baru sadar beberapa hal di satu instansi kemarin gue ceritakan duuuhhh
iya tdi cacad,0,0,0,0,0,0,0,0,0,0,0,0,iya tadi cacat
tahun rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian cebong hanya tukang tipu cebong mah gitu goblok nggak ketulungan plonga plongo mengakibatkan optimisme berlebihan,1,1,0,1,0,0,0,0,1,0,1,0,tahun rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian hanya tukang tipu adalah begitu enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan
aku pernah sempat baca ttg harun yahya ini yg membelot ke kubu yahudi dgn freemasonry nya kdg suka ga percaya,0,0,0,0,0,0,0,0,0,0,0,0,aku pernah sempat baca tentang harun yahya ini yang membelot ke kubu yahudi dengan freemason nya kadang suka tidak percaya
kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia,0,0,0,0,0,0,0,0,0,0,0,0,kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia
,0,0,0,0,0,0,0,0,0,0,0,0,
pertanyaan mudah ya dijawab yg keras tapi saya minta dijawab yg keras siapa nama saya,0,0,0,0,0,0,0,0,0,0,0,0,pertanyaan mudah ya dijawab yang keras tapi saya meminta dijawab yang keras siapa nama saya
kemarin di hujat sekarang mengharap dasar para bani kamprey,1,1,0,1,0,0,0,0,1,0,1,0,kemarin di hujat sekarang mengharap dasar para kampret
penjelasan sy bukan fitnah silahkan dibantah apollinaris darmawan sebut al quran kitab sampah,1,1,0,1,1,0,0,0,0,0,1,0,penjelasan saya bukan fitnah silakan dibantah apollinaris darmawan sebut al alquran kitab
monyet aja koloe dbilang saudra sma elo pasti ogah hdupmu kok gini amat ya toe hati apa comberan,1,1,1,0,0,0,0,0,1,1,0,0,saja koloe dibilang saudara sama kamu pasti ogah hidupmu kok begini amat ya itu hati apa comberan
body lufra scrub dg bhn dasar lidah buaya utk mlembabkn kulit lbh bcahaya info,0,0,0,0,0,0,0,0,0,0,0,0,body lufra scrub dengan bahan dasar lidah untuk melembabkan kulit lebih bercahaya info
tak punya cacat di masa lalu krn blum bermasa lalu,0,0,0,0,0,0,0,0,0,0,0,0,tak punya di masa lalu karena belum bermasa lalu
jangan penganut bumi datar juga teori bumi bulat kan dari orang asing yg notabane musuh mereka,0,0,0,0,0,0,0,0,0,0,0,0,jangan penganut bumi datar juga teori bumi bulat kan dari orang yang notabene musuh mereka
becak warga binjai hendak disita karena gunakan tenda bertuliskan pks meradang bukti pemerintah panik dan takut,1,0,0,1,0,0,0,0,1,0,1,0,becak warga binjai hendak disita karena gunakan tenda bertuliskan partai keadilan sejahtera meradang bukti pemerintah panik dan takut
lebih baik jokowi mundur,1,0,1,0,0,0,0,0,1,1,0,0,lebih baik jokowi mundur
munas alim ulama ppp di semarang menghasilkan lima rekomendasi syarat dan kriteria kriteria bagi calon wakil presiden yang akan mendampingi bpk jokowi di mendatang,0,0,0,0,0,0,0,0,0,0,0,0,musyawarah nasional alim ulama ppp di semarang menghasilkan lima rekomendasi syarat dan kriteria kriteria bagi calon wakil presiden yang akan mendampingi bapak jokowi di mendatang
luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk,0,0,0,0,0,0,0,0,0,0,0,0,luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk
kafan berasal dari budaya yahudi kenapa umat islam mengklaim,0,0,0,0,0,0,0,0,0,0,0,0,kafan berasal dari budaya yahudi kenapa umat islam mengklaim
oleh rezim skrg atas kendali negara cina komunis yg mjd patron tunggal rezim anti islam jokowi,1,0,0,1,1,1,0,0,0,0,1,0,oleh sekarang atas kendali negara cina yang menjadi patron tunggal anti islam jokowi
itu tanda nya mau pilkada n pilpres,0,0,0,0,0,0,0,0,0,0,0,0,itu tanda nya mau pilihan kepala daerah dan pemilihan presiden
misi membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur,0,0,0,0,0,0,0,0,0,0,0,0,misi membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur
ketabahan pasangan en taufiq dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your things bsn bank islam nurliyana bte abdul raziff,0,0,0,0,0,0,0,0,0,0,0,0,ketabahan pasangan dan taufik dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional bank islam nurliyana bosan abdul razif
apaansi tai baru gt doang belagunya udah selangit ga inget ada karma ntar bbrp taun lagi kalo idol lu flop gua ketawa paling keras,1,1,1,0,0,0,0,0,1,1,0,0,apa sih baru begitu doang belaganya sudah selangit tidak ingat ada karma nanti beberapa tahun lagi kalau idol kamu flop gue tertawa paling keras
celeng kgn gw y,0,1,0,0,0,0,0,0,0,0,0,0,kangen gue iya
dengan budaya yuk pada visit ke purwokerto mumpung ada even rakyat,0,0,0,0,0,0,0,0,0,0,0,0,dengan budaya yuk pada mengunjungi ke purwokerto mumpung ada even rakyat
presiden itu punya dana taktis dia bisa menggunakan untuk kepentingan rakyatnya di luar program pemerintah yang sudah ada soal program banyak sekali ada pembangunan infrastruktur kip kis sertifikat tanah perhutanan sosial bbm harga padat karya,0,0,0,0,0,0,0,0,0,0,0,0,presiden itu punya dana taktis dia bisa menggunakan untuk kepentingan rakyatnya di luar program pemerintah yang sudah ada soal program banyak sekali ada pembangunan infrastruktur kip kartu indonesia sehat sertifikat tanah perhutanan sosial bahan bakar minyak harga padat karya
aamiin ya allah kinan aja sampai pelatihan ular karena dia dapat di rawa rawa aku dapatnya di sungai gede gt dan musuhnya buaya wkwkw,0,0,0,0,0,0,0,0,0,0,0,0,amin ya allah kinan saja sampai pelatihan ular karena dia dapat di rawa rawa aku dapatnya di sungai gede begitu dan musuhnya wkwk
maju kamu ngatain mama aku bolot,1,1,1,0,0,0,0,0,1,1,0,0,maju kamu memaki mama aku bolot
