Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
mau tanya serius ini sama presiden jokowi kenapa yang ada cuma islam nusantara kenapa tidak ada kristen nusantara buddha hindu bahkan kong hucu nusantara,0,0,0,0,0,0,0,0,0,0,0,0,mau tanya serius ini sama presiden jokowi kenapa yang ada cuma islam nusantara kenapa tidak ada kristen nusantara buddha hindu bahkan kong hucu nusantara
kebersamaan pernyataan moeldoko bukti istana takut dengan kebangkitan umat islam,0,0,0,0,0,0,0,0,0,0,0,0,kebersamaan pernyataan moeldoko bukti istana takut dengan kebangkitan umat islam
cowok yang jago drasex mana sini sama adik luvian,0,1,0,0,0,0,0,0,0,0,0,0,cowok yang jago drasex mana sini sama adik luvian
kroasia itu kafir tau apa belajar sama kafir sudah lupa sama kapling sorga,1,1,0,1,1,0,0,0,0,0,1,0,kroasia itu kafir tau apa belajar sama kafir sudah lupa sama kapling sorga
lah bukan nya menteri soeharto ada yang,1,1,1,0,0,0,0,1,0,1,0,0,lah bukan nya menteri soeharto ada yang
gue tau lah bukan yang dulu yang masih dan takut semua orang pasti akan berubah perlahan entah itu baik buruk,0,0,0,0,0,0,0,0,0,0,0,0,gue tau lah bukan yang dulu yang masih dan takut semua orang pasti akan berubah perlahan entah itu baik buruk
pada perang salib dulu itu kerajaan di afrika terbagi dua yakni babilonia pemeluk kristen dan tobaco pemeluk islam,0,0,0,0,0,0,0,0,0,0,0,0,pada perang salib dulu itu kerajaan di afrika terbagi dua yakni babilonia pemeluk kristen dan tobaco pemeluk islam
kejar setoran memang cukup bangsat mana rupiah turun,1,1,1,0,0,0,0,0,1,1,0,0,kejar setoran memang cukup bangsat mana rupiah turun
semoga ini ada tindak lanjutnya pelaporan terhadap penista agama adek armando akan dilakukan langsung oleh ketua umum front pembela islam kh shobri lubis ke badan reserse kriminal markas besar kepolisian republik indonesia gambir jakarta pusat pada selasa pukul waktu indonesia bagian barat,1,0,1,0,1,0,0,0,0,1,0,0,semoga ini ada tindak lanjutnya pelaporan terhadap penista agama adek armando akan dilakukan langsung oleh ketua umum front pembela islam kh shobri lubis ke badan reserse kriminal markas besar kepolisian republik indonesia gambir jakarta pusat pada selasa pukul waktu indonesia bagian barat
bangkai hajar,1,1,1,0,0,0,0,0,1,0,0,1,bangkai hajar
mati kalau kebanyakan minum,1,0,0,1,0,0,0,0,1,0,1,0,mati kalau kebanyakan minum
uniform resource locator ahok tng mereka terus was was hidupnya,1,0,1,0,0,0,0,0,1,1,0,0,uniform resource locator ahok tng mereka terus was was hidupnya
itu baru di sul teng ini ekses akibat tersandera hutang cina,1,0,1,0,0,0,0,0,1,1,0,0,itu baru di sul teng ini ekses akibat tersandera hutang cina
pride yunani hyper keangkuhan harga diri kesombongan juga dengan sebutan hubris vanity harga diri yang tinggi dapat mengubah manusia sombong kesombongan membuat manusia dimata tuhan dan dapat membuat manusia mencintai dirinya sendiri,0,0,0,0,0,0,0,0,0,0,0,0,pride yunani hyper keangkuhan harga diri kesombongan juga dengan sebutan hubris vanity harga diri yang tinggi dapat mengubah manusia sombong kesombongan membuat manusia dimata tuhan dan dapat membuat manusia mencintai dirinya sendiri
aku bertanya tujuan pada hati yang menjawab hati tak tenang bertanya pada logika sedih cari jawaban dalam wasiat yang beliau tinggalkan aku mulai menjadi terasing dan di mata manusia apa duhai diri ada,0,0,0,0,0,0,0,0,0,0,0,0,aku bertanya tujuan pada hati yang menjawab hati tak tenang bertanya pada logika sedih cari jawaban dalam wasiat yang beliau tinggalkan aku mulai menjadi terasing dan di mata manusia apa duhai diri ada
tak hanya kurang bertaji nya komisi pemberantasan korupsi era ini tapi era ini juga komitmen dalam pemberantasan korupsi tidak surat pemberitahuan tahunan di era pak susilo bambang yudhoyono,1,0,0,1,0,0,0,0,1,0,1,0,tak hanya kurang bertaji nya komisi pemberantasan korupsi era ini tapi era ini juga komitmen dalam pemberantasan korupsi tidak surat pemberitahuan tahunan di era pak susilo bambang yudhoyono
admin di partai untuk orang,1,1,0,1,0,0,0,0,1,0,1,0,admin di partai untuk orang
ayu ting ting goyang hot dekat raffi ahmad nagita slavina norak uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,ayu ting ting goyang hot dekat raffi ahmad nagita slavina norak uniform resource locator
video tentang tenaga kerja asing dibuat oleh malaysia tapi mengutip pernyataan saya di,0,0,0,0,0,0,0,0,0,0,0,0,video tentang tenaga kerja asing dibuat oleh malaysia tapi mengutip pernyataan saya di
ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0,ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah
random pagi ada bapak menyamper ke meja kerja terus bertanya pakai bedak apa sih biar mukanya bersih istri saya butek soalnya ku jawab pakai air wudhu tapi ku kristen,0,0,0,0,0,0,0,0,0,0,0,0,random pagi ada bapak menyamper ke meja kerja terus bertanya pakai bedak apa sih biar mukanya bersih istri saya butek soalnya ku jawab pakai air wudhu tapi ku kristen
kok gue,0,1,0,0,0,0,0,0,0,0,0,0,kok gue
ingin disodok gede,0,1,0,0,0,0,0,0,0,0,0,0,ingin disodok gede
jokowi saja yang mundur tutup uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,jokowi saja yang mundur tutup uniform resource locator
berbicara apa itu mulut kok seperti beli kaca dulu lihat dirimu bro,1,1,1,0,0,0,0,1,0,1,0,0,berbicara apa itu mulut kok seperti beli kaca dulu lihat dirimu bro
ada amin racist amat dani ratna sih paiiit sih sih lobang anus jangan takut oi oi obat penenang ya,1,1,1,0,0,0,0,0,1,1,0,0,ada amin racist amat dani ratna sih paiiit sih sih lobang anus jangan takut oi oi obat penenang ya
tunggu komando imam cabul tai bir bawa ulama banj sempak,1,1,1,0,0,0,0,1,0,1,0,0,tunggu komando imam cabul tai bir bawa ulama banj sempak
kabinet berantakan belah persatuan hanya ada di ini,1,0,0,1,0,0,0,0,1,0,1,0,kabinet berantakan belah persatuan hanya ada di ini
ih mengakui lebih pintar dari orang politik mengaca dulu oi tampang kamu saja k orang wkwk,1,1,1,0,0,0,1,0,0,1,0,0,ih mengakui lebih pintar dari orang politik mengaca dulu oi tampang kamu saja k orang wkwk
dengan menekan perusahaan tambang dengan target proyek yang impossible lalu dilelang murah pada cina ntb contoh kasus partai demokrasi indonesia perjuangan mau menang dasar,1,1,0,1,0,0,0,0,1,0,1,0,dengan menekan perusahaan tambang dengan target proyek yang impossible lalu dilelang murah pada cina ntb contoh kasus partai demokrasi indonesia perjuangan mau menang dasar
tidak percaya sama mulut mu bawang,1,1,1,0,0,0,0,0,1,1,0,0,tidak percaya sama mulut mu bawang
jika susilo bambang yudhoyono prabowo menyatu melawan mega jokowi maka peristiwa akan terulang dimana partai demokrasi indonesia perjuangan yang incumbent dikalahkan mutlak oleh susilo bambang yudhoyono tetapi jika jokowi mega susilo bambang yudhoyono melawan prabowo mk pemilihan presiden selesai sudah jika poros di pemilihan presiden mk salah satu lawan,0,0,0,0,0,0,0,0,0,0,0,0,jika susilo bambang yudhoyono prabowo menyatu melawan mega jokowi maka peristiwa akan terulang dimana partai demokrasi indonesia perjuangan yang incumbent dikalahkan mutlak oleh susilo bambang yudhoyono tetapi jika jokowi mega susilo bambang yudhoyono melawan prabowo mk pemilihan presiden selesai sudah jika poros di pemilihan presiden mk salah satu lawan
jangan kayak kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presiden melawan jokowi,1,1,1,0,0,0,0,1,0,1,0,0,jangan kayak kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presiden melawan jokowi
bebal,0,0,0,0,0,0,0,0,0,0,0,0,bebal
yang terakhir karena indonesia negara dengan populasi muslim terbesar di dunia yang mana islam saat ini merupakan musuh barat karena dapat menghambat agenda dan kepentingan mereka obviously,0,0,0,0,0,0,0,0,0,0,0,0,yang terakhir karena indonesia negara dengan populasi muslim terbesar di dunia yang mana islam saat ini merupakan musuh barat karena dapat menghambat agenda dan kepentingan mereka obviously
umuh begitu persib,1,1,0,1,0,0,0,0,1,0,1,0,umuh begitu persib
buat film muslim pilih ahok mati enggak di disalatkan dijamin laris,1,0,1,0,0,0,0,0,1,1,0,0,buat film muslim pilih ahok mati enggak di disalatkan dijamin laris
tapi banu banu yahudi itu tentu beda dengan banu banu kristen suriah salah satu perbedaan ada banu yahudi tetap pakai eloah elohim yahwe sedangkan suriah sudah pakai alah allah,0,0,0,0,0,0,0,0,0,0,0,0,tapi banu banu yahudi itu tentu beda dengan banu banu kristen suriah salah satu perbedaan ada banu yahudi tetap pakai eloah elohim yahwe sedangkan suriah sudah pakai alah allah
eh kenapa muka merah itu tak dapat cendol ke bukan lah cuaca sekarang nih panas,0,1,0,0,0,0,0,0,0,0,0,0,eh kenapa muka merah itu tak dapat cendol ke bukan lah cuaca sekarang nih panas
pemberitaan saracen diframing katak seakan tim prabowo dan anies sandi sebenarnya itu media menumpahkan sakit hati katak dan ehe,1,1,0,1,0,0,0,0,1,0,1,0,pemberitaan saracen diframing katak seakan tim prabowo dan anies sandi sebenarnya itu media menumpahkan sakit hati katak dan ehe
giat bhayangkara pembina keamanan dan ketertiban masyarakat brigadir polisi manajemen berbasis sekolah sihombing pada hari ini rabu april melaksanakan sambang desa dan tatap muka sekaligus memantau keamanan dan ketertiban masyarakat menuju pilihan kepala daerah di desa lobusiregar i tepatnya di rumah rudi panjaitan helman siahaan dan hotman siahaan,0,0,0,0,0,0,0,0,0,0,0,0,giat bhayangkara pembina keamanan dan ketertiban masyarakat brigadir polisi manajemen berbasis sekolah sihombing pada hari ini rabu april melaksanakan sambang desa dan tatap muka sekaligus memantau keamanan dan ketertiban masyarakat menuju pilihan kepala daerah di desa lobusiregar i tepatnya di rumah rudi panjaitan helman siahaan dan hotman siahaan
sayang banget ya melihat perempuan kayak begini tidak ada status apa tetapi sudah menempel sama laki laki sana sini aduh slavina blak blak sebut ayu ting ting viva uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,sayang banget ya melihat perempuan kayak begini tidak ada status apa tetapi sudah menempel sama laki laki sana sini aduh slavina blak blak sebut ayu ting ting viva uniform resource locator
jangan lupa juga kang umat katolik dan minoritas lainnya diperhatikan gubernur untuk semua golongan bukan satu golongan,0,0,0,0,0,0,0,0,0,0,0,0,jangan lupa juga kang umat katolik dan minoritas lainnya diperhatikan gubernur untuk semua golongan bukan satu golongan
kan saya bukan sudah dibilangi dari kemarin masih mengeyel memaksa saya jadi,1,1,1,0,0,0,0,0,1,1,0,0,kan saya bukan sudah dibilangi dari kemarin masih mengeyel memaksa saya jadi
kelemahan gerindra itu ada di orang ini prabowo turun elektabilitasnya karena fadli zon surat pemberitahuan tahunan durno,1,1,1,0,0,0,0,0,1,1,0,0,kelemahan gerindra itu ada di orang ini prabowo turun elektabilitasnya karena fadli zon surat pemberitahuan tahunan durno
selamat hari kartini setiap kali selalu dirayakan lalu apa maknanya kali ini,0,0,0,0,0,0,0,0,0,0,0,0,selamat hari kartini setiap kali selalu dirayakan lalu apa maknanya kali ini
foto memang tetapi memiliki banyak arti yang susah diartikan sama seperti kamu susah diartikan mau putus atau lanjut,0,0,0,0,0,0,0,0,0,0,0,0,foto memang tetapi memiliki banyak arti yang susah diartikan sama seperti kamu susah diartikan mau putus atau lanjut
wkwk aku sudah mengalaminya setibanya muncul grub wa a dan abdi hadi a k a mbahku dan seketika aku mek kenal beberapa orang saja,0,0,0,0,0,0,0,0,0,0,0,0,wkwk aku sudah mengalaminya setibanya muncul grub wa a dan abdi hadi a k a mbahku dan seketika aku mek kenal beberapa orang saja
ayah pres badar dan nuqaba paling boekkk dia nih hebat dalam bidang agama x takut natural killer tegur member sendiri dan selalu buat lawak hambar yang paling aku ingat sampai sekarang lawak dia kalau orang cukup jom gerak sekarang dia akan gerakan badan dia yang chubby itu,0,0,0,0,0,0,0,0,0,0,0,0,ayah pres badar dan nuqaba paling boekkk dia nih hebat dalam bidang agama x takut natural killer tegur member sendiri dan selalu buat lawak hambar yang paling aku ingat sampai sekarang lawak dia kalau orang cukup jom gerak sekarang dia akan gerakan badan dia yang chubby itu
seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allah ya rahman tun abdul razak ds,0,0,0,0,0,0,0,0,0,0,0,0,seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allah ya rahman tun abdul razak ds
haha sialaaan nih sih ternyata kalau lagi lapar presiden juga mau disikat sama dia,0,0,0,0,0,0,0,0,0,0,0,0,haha sialaaan nih sih ternyata kalau lagi lapar presiden juga mau disikat sama dia
mau menasihati kali supaya tidak ugal an nih eh tapi ini negeri sudah keburu hancur nah sekarang saja ekonomi moral menikah kacaoooooo,1,0,1,0,0,0,0,0,1,1,0,0,mau menasihati kali supaya tidak ugal an nih eh tapi ini negeri sudah keburu hancur nah sekarang saja ekonomi moral menikah kacaoooooo
alah kebelet kenapa dikasihani orang makin sayang saya pak kasus media sosial gue baru sadar beberapa hal di satu instansi kemarin gue ceritakan duuuhhh,0,1,0,0,0,0,0,0,0,0,0,0,alah kebelet kenapa dikasihani orang makin sayang saya pak kasus media sosial gue baru sadar beberapa hal di satu instansi kemarin gue ceritakan duuuhhh
iya tadi cacat,0,0,0,0,0,0,0,0,0,0,0,0,iya tadi cacat
tahun rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian hanya tukang tipu adalah begitu enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan,1,1,0,1,0,0,0,0,1,0,1,0,tahun rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian hanya tukang tipu adalah begitu enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan
aku pernah sempat baca tentang harun yahya ini yang membelot ke kubu yahudi dengan freemason nya kadang suka tidak percaya,0,0,0,0,0,0,0,0,0,0,0,0,aku pernah sempat baca tentang harun yahya ini yang membelot ke kubu yahudi dengan freemason nya kadang suka tidak percaya
kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia,0,0,0,0,0,0,0,0,0,0,0,0,kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia
,0,0,0,0,0,0,0,0,0,0,0,0,
pertanyaan mudah ya dijawab yang keras tapi saya meminta dijawab yang keras siapa nama saya,0,0,0,0,0,0,0,0,0,0,0,0,pertanyaan mudah ya dijawab yang keras tapi saya meminta dijawab yang keras siapa nama saya
kemarin di hujat sekarang mengharap dasar para kampret,1,1,0,1,0,0,0,0,1,0,1,0,kemarin di hujat sekarang mengharap dasar para kampret
penjelasan saya bukan fitnah silakan dibantah apollinaris darmawan sebut al alquran kitab,1,1,0,1,1,0,0,0,0,0,1,0,penjelasan saya bukan fitnah silakan dibantah apollinaris darmawan sebut al alquran kitab
saja koloe dibilang saudara sama kamu pasti ogah hidupmu kok begini amat ya itu hati apa comberan,1,1,1,0,0,0,0,0,1,1,0,0,saja koloe dibilang saudara sama kamu pasti ogah hidupmu kok begini amat ya itu hati apa comberan
body lufra scrub dengan bahan dasar lidah untuk melembabkan kulit lebih bercahaya info,0,0,0,0,0,0,0,0,0,0,0,0,body lufra scrub dengan bahan dasar lidah untuk melembabkan kulit lebih bercahaya info
tak punya di masa lalu karena belum bermasa lalu,0,0,0,0,0,0,0,0,0,0,0,0,tak punya di masa lalu karena belum bermasa lalu
jangan penganut bumi datar juga teori bumi bulat kan dari orang yang notabene musuh mereka,0,0,0,0,0,0,0,0,0,0,0,0,jangan penganut bumi datar juga teori bumi bulat kan dari orang yang notabene musuh mereka
becak warga binjai hendak disita karena gunakan tenda bertuliskan partai keadilan sejahtera meradang bukti pemerintah panik dan takut,1,0,0,1,0,0,0,0,1,0,1,0,becak warga binjai hendak disita karena gunakan tenda bertuliskan partai keadilan sejahtera meradang bukti pemerintah panik dan takut
lebih baik jokowi mundur,1,0,1,0,0,0,0,0,1,1,0,0,lebih baik jokowi mundur
musyawarah nasional alim ulama ppp di semarang menghasilkan lima rekomendasi syarat dan kriteria kriteria bagi calon wakil presiden yang akan mendampingi bapak jokowi di mendatang,0,0,0,0,0,0,0,0,0,0,0,0,musyawarah nasional alim ulama ppp di semarang menghasilkan lima rekomendasi syarat dan kriteria kriteria bagi calon wakil presiden yang akan mendampingi bapak jokowi di mendatang
luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk,0,0,0,0,0,0,0,0,0,0,0,0,luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk
kafan berasal dari budaya yahudi kenapa umat islam mengklaim,0,0,0,0,0,0,0,0,0,0,0,0,kafan berasal dari budaya yahudi kenapa umat islam mengklaim
oleh sekarang atas kendali negara cina yang menjadi patron tunggal anti islam jokowi,1,0,0,1,1,1,0,0,0,0,1,0,oleh sekarang atas kendali negara cina yang menjadi patron tunggal anti islam jokowi
itu tanda nya mau pilihan kepala daerah dan pemilihan presiden,0,0,0,0,0,0,0,0,0,0,0,0,itu tanda nya mau pilihan kepala daerah dan pemilihan presiden
misi membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur,0,0,0,0,0,0,0,0,0,0,0,0,misi membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur
ketabahan pasangan dan taufik dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional bank islam nurliyana bosan abdul razif,0,0,0,0,0,0,0,0,0,0,0,0,ketabahan pasangan dan taufik dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional bank islam nurliyana bosan abdul razif
